fecha_semana,codigo_dane,anio,semana_epi,casos_ira_total,edad_promedio,rezago_reporte_dias,periodo_pandemia,pct_regimen_contributivo,pct_regimen_especial_excepcion,pct_regimen_otros,pct_regimen_subsidiado
2019-07-01,05001,2019,27,6,0.0,9,False,0.5,0.0,0.0,0.5
2019-07-01,05088,2019,27,1,0.0,9,False,1.0,0.0,0.0,0.0
2019-07-01,05264,2019,27,1,0.0,5,False,0.0,0.0,0.0,1.0
2019-07-01,05615,2019,27,1,0.0,10,False,0.0,0.0,0.0,1.0
2019-07-01,05631,2019,27,1,0.0,19,False,1.0,0.0,0.0,0.0
2019-07-01,05647,2019,27,1,0.0,8,False,0.0,0.0,0.0,1.0
2019-07-01,05686,2019,27,1,0.0,11,False,1.0,0.0,0.0,0.0
2019-07-01,05756,2019,27,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-07-01,05861,2019,27,1,0.0,3,False,0.0,1.0,0.0,0.0
2019-07-08,05001,2019,28,6,0.0,6,False,0.3333333333333333,0.0,0.16666666666666666,0.5
2019-07-08,05147,2019,28,1,0.0,17,False,0.0,0.0,0.0,1.0
2019-07-08,05308,2019,28,1,0.0,8,False,1.0,0.0,0.0,0.0
2019-07-08,05674,2019,28,1,0.0,7,False,1.0,0.0,0.0,0.0
2019-07-15,05001,2019,29,11,0.0,8,False,0.6363636363636364,0.0,0.0,0.36363636363636365
2019-07-15,05234,2019,29,1,0.0,3,False,0.0,0.0,0.0,1.0
2019-07-15,05628,2019,29,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-07-22,05001,2019,30,8,0.0,9,False,0.5,0.0,0.0,0.5
2019-07-22,05088,2019,30,2,0.0,11,False,1.0,0.0,0.0,0.0
2019-07-22,05234,2019,30,1,0.0,14,False,0.0,1.0,0.0,0.0
2019-07-22,05308,2019,30,1,0.0,6,False,1.0,0.0,0.0,0.0
2019-07-22,05380,2019,30,1,0.0,8,False,0.0,0.0,0.0,1.0
2019-07-22,05656,2019,30,1,0.0,11,False,1.0,0.0,0.0,0.0
2019-07-29,05001,2019,31,4,0.0,13,False,0.5,0.0,0.0,0.5
2019-07-29,05044,2019,31,1,0.0,9,False,1.0,0.0,0.0,0.0
2019-07-29,05045,2019,31,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-07-29,05237,2019,31,1,0.0,5,False,1.0,0.0,0.0,0.0
2019-07-29,05266,2019,31,1,0.0,14,False,0.0,0.0,1.0,0.0
2019-07-29,05360,2019,31,2,0.0,11,False,0.5,0.0,0.0,0.5
2019-07-29,05368,2019,31,1,0.0,6,False,1.0,0.0,0.0,0.0
2019-08-05,05001,2019,32,5,0.0,10,False,0.2,0.0,0.2,0.6
2019-08-05,05045,2019,32,1,0.0,8,False,0.0,0.0,0.0,1.0
2019-08-05,05088,2019,32,2,0.0,14,False,0.0,0.0,0.5,0.5
2019-08-05,05154,2019,32,1,0.0,9,False,0.0,0.0,0.0,1.0
2019-08-05,05212,2019,32,1,0.0,8,False,1.0,0.0,0.0,0.0
2019-08-05,05237,2019,32,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-08-05,05284,2019,32,1,0.0,5,False,0.0,1.0,0.0,0.0
2019-08-05,05360,2019,32,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-08-05,05887,2019,32,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-08-12,05001,2019,33,1,0.0,8,False,1.0,0.0,0.0,0.0
2019-08-12,05088,2019,33,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-08-12,05308,2019,33,1,0.0,9,False,1.0,0.0,0.0,0.0
2019-08-12,05887,2019,33,1,0.0,9,False,0.0,0.0,0.0,1.0
2019-08-19,05001,2019,34,2,0.0,9,False,0.5,0.0,0.0,0.5
2019-08-19,05088,2019,34,1,0.0,5,False,0.0,0.0,0.0,1.0
2019-08-19,05212,2019,34,1,0.0,6,False,1.0,0.0,0.0,0.0
2019-08-19,05234,2019,34,1,0.0,5,False,1.0,0.0,0.0,0.0
2019-08-19,05579,2019,34,1,0.0,8,False,0.0,0.0,0.0,1.0
2019-08-26,05001,2019,35,4,0.0,7,False,0.25,0.0,0.0,0.75
2019-08-26,05045,2019,35,1,0.0,3,False,1.0,0.0,0.0,0.0
2019-08-26,05088,2019,35,1,0.0,5,False,0.0,0.0,0.0,1.0
2019-08-26,05190,2019,35,1,0.0,10,False,0.0,0.0,0.0,1.0
2019-09-02,05001,2019,36,3,0.0,5,False,0.3333333333333333,0.0,0.0,0.6666666666666666
2019-09-02,05615,2019,36,1,0.0,4,False,0.0,0.0,1.0,0.0
2019-09-09,05001,2019,37,5,0.0,4,False,0.4,0.0,0.0,0.6
2019-09-09,05088,2019,37,1,0.0,12,False,1.0,0.0,0.0,0.0
2019-09-09,05154,2019,37,1,0.0,10,False,1.0,0.0,0.0,0.0
2019-09-09,05212,2019,37,1,0.0,8,False,0.0,0.0,0.0,1.0
2019-09-16,05001,2019,38,1,0.0,9,False,1.0,0.0,0.0,0.0
2019-09-23,05001,2019,39,3,0.0,8,False,0.3333333333333333,0.0,0.0,0.6666666666666666
2019-09-23,05308,2019,39,1,0.0,4,False,1.0,0.0,0.0,0.0
2019-09-30,05001,2019,40,2,0.0,13,False,1.0,0.0,0.0,0.0
2019-09-30,05088,2019,40,1,0.0,23,False,0.0,1.0,0.0,0.0
2019-09-30,05411,2019,40,1,0.0,6,False,0.0,0.0,0.0,1.0
2019-09-30,05579,2019,40,1,0.0,5,False,0.0,0.0,0.0,1.0
2019-09-30,05697,2019,40,1,0.0,11,False,1.0,0.0,0.0,0.0
2019-10-07,05001,2019,41,3,0.0,6,False,0.6666666666666666,0.0,0.0,0.3333333333333333
2019-10-07,05088,2019,41,1,0.0,6,False,1.0,0.0,0.0,0.0
2019-10-07,05212,2019,41,1,0.0,2,False,1.0,0.0,0.0,0.0
2019-10-07,05360,2019,41,1,0.0,5,False,1.0,0.0,0.0,0.0
2019-10-07,05686,2019,41,1,0.0,6,False,1.0,0.0,0.0,0.0
2019-10-14,05001,2019,42,3,0.0,15,False,0.6666666666666666,0.0,0.0,0.3333333333333333
2019-10-14,05284,2019,42,1,0.0,4,False,0.0,0.0,0.0,1.0
2019-10-14,05360,2019,42,1,0.0,5,False,1.0,0.0,0.0,0.0
2019-10-21,05001,2019,43,2,0.0,3,False,1.0,0.0,0.0,0.0
2019-10-21,05628,2019,43,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-10-28,05001,2019,44,7,0.0,8,False,0.7142857142857143,0.0,0.0,0.2857142857142857
2019-10-28,05282,2019,44,1,0.0,8,False,1.0,0.0,0.0,0.0
2019-10-28,05660,2019,44,1,0.0,16,False,0.0,0.0,0.0,1.0
2019-10-28,05887,2019,44,1,0.0,8,False,0.0,0.0,0.0,1.0
2019-11-04,05001,2019,45,4,0.0,7,False,0.5,0.0,0.0,0.5
2019-11-04,05543,2019,45,1,0.0,6,False,0.0,0.0,0.0,1.0
2019-11-04,05631,2019,45,1,0.0,8,False,1.0,0.0,0.0,0.0
2019-11-11,05001,2019,46,2,0.0,3,False,0.5,0.0,0.0,0.5
2019-11-11,05088,2019,46,2,0.0,4,False,0.0,0.5,0.0,0.5
2019-11-11,05266,2019,46,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-11-11,05321,2019,46,1,0.0,4,False,1.0,0.0,0.0,0.0
2019-11-11,05440,2019,46,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-11-11,05895,2019,46,1,0.0,5,False,0.0,0.0,0.0,1.0
2019-11-18,05001,2019,47,7,0.0,8,False,0.8571428571428571,0.0,0.0,0.14285714285714285
2019-11-18,05088,2019,47,2,0.0,9,False,1.0,0.0,0.0,0.0
2019-11-25,05001,2019,48,5,0.0,9,False,0.2,0.0,0.2,0.6
2019-11-25,05088,2019,48,2,0.0,7,False,1.0,0.0,0.0,0.0
2019-11-25,05697,2019,48,1,0.0,10,False,0.0,0.0,0.0,1.0
2019-12-02,05001,2019,49,6,0.0,7,False,0.6666666666666666,0.0,0.0,0.3333333333333333
2019-12-02,05266,2019,49,1,0.0,9,False,1.0,0.0,0.0,0.0
2019-12-02,05895,2019,49,1,0.0,7,False,0.0,0.0,0.0,1.0
2019-12-09,05001,2019,50,7,0.0,8,False,0.5714285714285714,0.0,0.0,0.42857142857142855
2019-12-09,05088,2019,50,1,0.0,9,False,1.0,0.0,0.0,0.0
2019-12-09,05107,2019,50,1,0.0,6,False,1.0,0.0,0.0,0.0
2019-12-09,05284,2019,50,1,0.0,9,False,0.0,0.0,0.0,1.0
2019-12-09,05756,2019,50,1,0.0,11,False,0.0,0.0,0.0,1.0
2019-12-16,05001,2019,51,11,0.0,8,False,0.6363636363636364,0.0,0.0,0.36363636363636365
2019-12-16,05088,2019,51,4,0.0,7,False,0.5,0.0,0.0,0.5
2019-12-16,05240,2019,51,1,0.0,3,False,0.0,0.0,0.0,1.0
2019-12-16,05376,2019,51,1,0.0,8,False,1.0,0.0,0.0,0.0
2019-12-23,05001,2019,52,12,0.0,9,False,0.5,0.0,0.08333333333333333,0.4166666666666667
2019-12-23,05088,2019,52,2,0.0,11,False,0.5,0.0,0.0,0.5
2019-12-23,05364,2019,52,1,0.0,9,False,0.0,0.0,0.0,1.0
2019-12-23,05890,2019,52,1,0.0,11,False,1.0,0.0,0.0,0.0
2019-12-30,05001,2020,1,16,0.0,8,False,0.8125,0.0625,0.0,0.125
2019-12-30,05044,2020,1,1,0.0,14,False,1.0,0.0,0.0,0.0
2019-12-30,05088,2020,1,1,0.0,7,False,1.0,0.0,0.0,0.0
2019-12-30,05308,2020,1,2,0.0,8,False,0.0,0.0,0.0,1.0
2019-12-30,05649,2020,1,1,0.0,14,False,0.0,0.0,0.0,1.0
2019-12-30,05664,2020,1,1,0.0,12,False,1.0,0.0,0.0,0.0
2020-01-06,05001,2020,2,7,0.0,7,False,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285
2020-01-06,05364,2020,2,1,0.0,8,False,0.0,0.0,0.0,1.0
2020-01-06,05649,2020,2,1,0.0,16,False,0.0,0.0,0.0,1.0
2020-01-06,05697,2020,2,1,0.0,10,False,1.0,0.0,0.0,0.0
2020-01-13,05001,2020,3,5,0.0,9,False,1.0,0.0,0.0,0.0
2020-01-13,05088,2020,3,3,0.0,7,False,0.6666666666666666,0.0,0.0,0.3333333333333333
2020-01-13,05129,2020,3,1,0.0,6,False,1.0,0.0,0.0,0.0
2020-01-13,05360,2020,3,1,0.0,4,False,1.0,0.0,0.0,0.0
2020-01-13,05579,2020,3,2,0.0,6,False,1.0,0.0,0.0,0.0
2020-01-13,05837,2020,3,1,0.0,10,False,0.0,0.0,0.0,1.0
2020-01-20,05001,2020,4,6,0.0,11,False,0.8333333333333334,0.0,0.0,0.16666666666666666
2020-01-20,05088,2020,4,1,0.0,10,False,1.0,0.0,0.0,0.0
2020-01-20,05234,2020,4,1,0.0,10,False,0.0,0.0,0.0,1.0
2020-01-27,05001,2020,5,7,0.0,7,False,0.8571428571428571,0.0,0.0,0.14285714285714285
2020-01-27,05206,2020,5,1,0.0,8,False,1.0,0.0,0.0,0.0
2020-01-27,05313,2020,5,1,0.0,6,False,1.0,0.0,0.0,0.0
2020-01-27,05360,2020,5,1,0.0,9,False,0.0,0.0,0.0,1.0
2020-01-27,05736,2020,5,1,0.0,11,False,1.0,0.0,0.0,0.0
2020-02-03,05001,2020,6,9,0.0,8,False,0.8888888888888888,0.0,0.0,0.1111111111111111
2020-02-03,05088,2020,6,1,0.0,7,False,1.0,0.0,0.0,0.0
2020-02-03,05129,2020,6,1,0.0,7,False,0.0,0.0,0.0,1.0
2020-02-03,05154,2020,6,1,0.0,12,False,1.0,0.0,0.0,0.0
2020-02-03,05264,2020,6,1,0.0,10,False,1.0,0.0,0.0,0.0
2020-02-03,05360,2020,6,1,0.0,5,False,1.0,0.0,0.0,0.0
2020-02-10,05001,2020,7,3,0.0,7,False,1.0,0.0,0.0,0.0
2020-02-17,05001,2020,8,8,0.0,10,False,0.75,0.125,0.0,0.125
2020-02-17,05088,2020,8,1,0.0,7,False,0.0,0.0,0.0,1.0
2020-02-17,05266,2020,8,1,0.0,7,False,0.0,0.0,0.0,1.0
2020-02-17,05284,2020,8,1,0.0,17,False,1.0,0.0,0.0,0.0
2020-02-17,05686,2020,8,1,0.0,7,False,1.0,0.0,0.0,0.0
2020-02-17,05854,2020,8,1,0.0,8,False,1.0,0.0,0.0,0.0
2020-02-24,05001,2020,9,10,0.0,10,False,0.7,0.0,0.1,0.2
2020-03-02,05001,2020,10,13,0.0,9,False,0.6923076923076923,0.07692307692307693,0.0,0.23076923076923078
2020-03-02,05088,2020,10,3,0.0,10,False,0.6666666666666666,0.0,0.0,0.3333333333333333
2020-03-02,05736,2020,10,1,0.0,7,False,1.0,0.0,0.0,0.0
2020-03-09,05001,2020,11,5,0.0,10,True,1.0,0.0,0.0,0.0
2020-03-09,05107,2020,11,1,0.0,8,True,1.0,0.0,0.0,0.0
2020-03-09,05264,2020,11,1,0.0,8,True,1.0,0.0,0.0,0.0
2020-03-09,05360,2020,11,1,0.0,10,True,0.0,1.0,0.0,0.0
2020-03-09,05364,2020,11,1,0.0,11,True,1.0,0.0,0.0,0.0
2020-03-16,05001,2020,12,11,0.0,9,True,0.8181818181818182,0.0,0.09090909090909091,0.09090909090909091
2020-03-16,05360,2020,12,1,0.0,11,True,0.0,0.0,0.0,1.0
2020-03-16,05380,2020,12,1,0.0,9,True,1.0,0.0,0.0,0.0
2020-03-16,05679,2020,12,1,0.0,5,True,0.0,0.0,0.0,1.0
2020-03-23,05001,2020,13,4,0.0,10,True,0.75,0.0,0.0,0.25
2020-03-23,05308,2020,13,1,0.0,3,True,0.0,0.0,0.0,1.0
2020-03-23,05664,2020,13,1,0.0,29,True,0.0,0.0,0.0,1.0
2020-03-30,05001,2020,14,10,0.0,6,True,0.5,0.0,0.0,0.5
2020-03-30,05040,2020,14,1,0.0,20,True,0.0,0.0,0.0,1.0
2020-03-30,05113,2020,14,1,0.0,8,True,1.0,0.0,0.0,0.0
2020-03-30,05411,2020,14,1,0.0,8,True,0.0,0.0,0.0,1.0
2020-04-06,05001,2020,15,6,0.0,7,True,0.8333333333333334,0.0,0.0,0.16666666666666666
2020-04-06,05088,2020,15,2,0.0,4,True,0.0,0.0,0.0,1.0
2020-04-06,05154,2020,15,1,0.0,12,True,1.0,0.0,0.0,0.0
2020-04-06,05360,2020,15,1,0.0,23,True,1.0,0.0,0.0,0.0
2020-04-06,05490,2020,15,1,0.0,9,True,1.0,0.0,0.0,0.0
2020-04-06,05579,2020,15,2,0.0,7,True,1.0,0.0,0.0,0.0
2020-04-06,05604,2020,15,1,0.0,4,True,1.0,0.0,0.0,0.0
2020-04-13,05001,2020,16,4,0.0,11,True,1.0,0.0,0.0,0.0
2020-04-13,05197,2020,16,1,0.0,5,True,0.0,0.0,0.0,1.0
2020-04-13,05604,2020,16,1,0.0,4,True,0.0,0.0,0.0,1.0
2020-04-20,05001,2020,17,5,0.0,9,True,1.0,0.0,0.0,0.0
2020-04-20,05480,2020,17,1,0.0,1,True,1.0,0.0,0.0,0.0
2020-04-27,05001,2020,18,1,0.0,14,True,0.0,0.0,0.0,1.0
2020-04-27,05649,2020,18,1,0.0,4,True,0.0,0.0,1.0,0.0
2020-05-04,05001,2020,19,4,0.0,4,True,1.0,0.0,0.0,0.0
2020-05-18,05001,2020,21,2,0.0,3,True,1.0,0.0,0.0,0.0
2020-05-25,05001,2020,22,1,0.0,27,True,1.0,0.0,0.0,0.0
2020-06-01,05001,2020,23,3,0.0,16,True,0.6666666666666666,0.0,0.3333333333333333,0.0
2020-06-08,05001,2020,24,4,0.0,6,True,0.5,0.0,0.0,0.5
2020-06-08,05631,2020,24,1,0.0,13,True,0.0,1.0,0.0,0.0
2020-06-08,05789,2020,24,1,0.0,19,True,1.0,0.0,0.0,0.0
2020-06-08,05837,2020,24,1,0.0,24,True,0.0,0.0,0.0,1.0
2020-06-15,05001,2020,25,5,0.0,14,True,0.4,0.0,0.0,0.6
2020-06-15,05101,2020,25,1,0.0,10,True,0.0,0.0,0.0,1.0
2020-06-15,05736,2020,25,1,0.0,13,True,1.0,0.0,0.0,0.0
2020-06-22,05001,2020,26,9,0.0,10,True,0.6666666666666666,0.0,0.0,0.3333333333333333
2020-06-29,05001,2020,27,15,0.0,8,True,0.8,0.0,0.0,0.2
2020-06-29,05045,2020,27,1,0.0,1,True,1.0,0.0,0.0,0.0
2020-06-29,05172,2020,27,1,0.0,3,True,1.0,0.0,0.0,0.0
2020-06-29,05284,2020,27,1,0.0,8,True,1.0,0.0,0.0,0.0
2020-06-29,05360,2020,27,1,0.0,14,True,1.0,0.0,0.0,0.0
2020-06-29,05490,2020,27,1,0.0,38,True,1.0,0.0,0.0,0.0
2020-06-29,05607,2020,27,1,0.0,16,True,1.0,0.0,0.0,0.0
2020-06-29,05665,2020,27,1,0.0,9,True,0.0,0.0,0.0,1.0
2020-06-29,05679,2020,27,1,0.0,1,True,1.0,0.0,0.0,0.0
2020-06-29,05837,2020,27,1,0.0,1,True,1.0,0.0,0.0,0.0
2020-07-06,05001,2020,28,17,0.0,5,True,0.7058823529411765,0.0,0.0,0.29411764705882354
2020-07-06,05154,2020,28,1,0.0,1,True,1.0,0.0,0.0,0.0
2020-07-06,05591,2020,28,1,0.0,2,True,1.0,0.0,0.0,0.0
2020-07-20,05001,2020,30,1,0.0,18,True,1.0,0.0,0.0,0.0
2020-07-20,05360,2020,30,1,0.0,22,True,1.0,0.0,0.0,0.0
2020-07-20,05837,2020,30,1,0.0,3,True,1.0,0.0,0.0,0.0
2020-07-27,05001,2020,31,2,0.0,13,True,0.5,0.0,0.5,0.0
2020-07-27,05819,2020,31,1,0.0,12,True,1.0,0.0,0.0,0.0
2020-08-03,05001,2020,32,3,0.0,9,True,1.0,0.0,0.0,0.0
2020-08-10,05001,2020,33,2,0.0,10,True,0.0,0.0,0.0,1.0
2020-08-17,05001,2020,34,2,0.0,4,True,0.5,0.0,0.0,0.5
2020-08-24,05360,2020,35,1,0.0,11,True,1.0,0.0,0.0,0.0
2020-08-31,05001,2020,36,1,0.0,5,True,0.0,0.0,0.0,1.0
2020-09-07,05440,2020,37,1,0.0,7,True,0.0,0.0,0.0,1.0
2020-09-21,05001,2020,39,1,0.0,12,True,0.0,0.0,0.0,1.0
2020-10-12,05001,2020,42,3,0.0,7,True,0.3333333333333333,0.0,0.0,0.6666666666666666
2020-11-16,05001,2020,47,1,0.0,13,True,0.0,0.0,0.0,1.0
2020-11-23,05001,2020,48,4,0.0,6,True,0.25,0.0,0.75,0.0
2020-11-30,05001,2020,49,1,0.0,5,True,0.0,0.0,0.0,1.0
2020-12-14,05001,2020,51,1,0.0,8,True,0.0,1.0,0.0,0.0
2020-12-28,05001,2020,53,3,0.0,14,True,0.0,0.0,0.0,1.0
2021-01-04,05001,2021,1,14,0.0,9,True,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857
2021-01-11,05001,2021,2,23,0.0,6,True,0.17391304347826086,0.043478260869565216,0.21739130434782608,0.5652173913043478
2021-01-18,05001,2021,3,16,0.0,6,True,0.4375,0.0,0.0625,0.5
2021-01-25,05001,2021,4,10,0.0,6,True,0.2,0.0,0.2,0.6
2021-02-01,05001,2021,5,13,0.0,5,True,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.6153846153846154
2021-02-08,05001,2021,6,8,0.0,4,True,0.25,0.0,0.125,0.625
2021-02-15,05001,2021,7,10,0.0,6,True,0.5,0.0,0.1,0.4
2021-02-22,05001,2021,8,11,0.0,4,True,0.36363636363636365,0.0,0.09090909090909091,0.5454545454545454
2021-03-01,05001,2021,9,10,0.0,5,True,0.5,0.0,0.2,0.3
2021-03-08,05001,2021,10,11,0.0,5,True,0.36363636363636365,0.0,0.0,0.6363636363636364
2021-03-15,05001,2021,11,9,0.0,7,True,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444
2021-03-22,05001,2021,12,12,0.0,6,True,0.5,0.0,0.08333333333333333,0.4166666666666667
2021-03-29,05001,2021,13,6,0.0,6,True,0.3333333333333333,0.0,0.0,0.6666666666666666
2021-04-05,05001,2021,14,7,0.0,4,True,0.7142857142857143,0.0,0.0,0.2857142857142857
2021-04-12,05001,2021,15,7,0.0,4,True,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857
2021-04-19,05001,2021,16,12,0.0,4,True,0.4166666666666667,0.0,0.08333333333333333,0.5
2021-04-26,05001,2021,17,3,0.0,3,True,0.6666666666666666,0.0,0.0,0.3333333333333333
2021-05-03,05001,2021,18,11,0.0,6,True,0.09090909090909091,0.0,0.2727272727272727,0.6363636363636364
2021-05-10,05001,2021,19,7,0.0,6,True,1.0,0.0,0.0,0.0
2021-05-17,05001,2021,20,10,0.0,5,True,0.4,0.0,0.1,0.5
2021-05-24,05001,2021,21,10,0.0,6,True,0.5,0.0,0.0,0.5
2021-05-31,05001,2021,22,9,0.0,9,True,0.4444444444444444,0.0,0.0,0.5555555555555556
2021-06-07,05001,2021,23,11,0.0,6,True,0.36363636363636365,0.0,0.09090909090909091,0.5454545454545454
2021-06-14,05001,2021,24,10,0.0,7,True,0.4,0.0,0.1,0.5
2021-06-21,05001,2021,25,10,0.0,4,True,0.7,0.0,0.1,0.2
2021-06-28,05001,2021,26,11,0.0,7,True,0.7272727272727273,0.0,0.0,0.2727272727272727
2021-06-28,05042,2021,26,1,0.0,3,True,1.0,0.0,0.0,0.0
2021-07-05,05001,2021,27,9,0.0,6,True,0.7777777777777778,0.0,0.0,0.2222222222222222
2021-07-12,05001,2021,28,12,0.0,7,True,0.5,0.0,0.08333333333333333,0.4166666666666667
2021-07-19,05001,2021,29,12,0.0,7,True,0.75,0.0,0.08333333333333333,0.16666666666666666
2021-07-26,05001,2021,30,6,0.0,7,True,0.5,0.0,0.16666666666666666,0.3333333333333333
2021-08-02,05001,2021,31,13,0.0,6,True,0.6153846153846154,0.0,0.07692307692307693,0.3076923076923077
2021-08-09,05001,2021,32,12,0.0,6,True,0.5,0.0,0.08333333333333333,0.4166666666666667
2021-08-16,05001,2021,33,13,0.0,6,True,0.6153846153846154,0.0,0.0,0.38461538461538464
2021-08-23,05001,2021,34,17,0.0,7,True,0.5882352941176471,0.0,0.058823529411764705,0.35294117647058826
2021-08-30,05001,2021,35,12,0.0,9,True,0.6666666666666666,0.0,0.0,0.3333333333333333
2021-09-06,05001,2021,36,13,0.0,10,True,0.5384615384615384,0.0,0.15384615384615385,0.3076923076923077
2021-09-13,05001,2021,37,12,0.0,8,True,0.6666666666666666,0.0,0.08333333333333333,0.25
2021-09-20,05001,2021,38,15,0.0,7,True,0.8,0.0,0.0,0.2
2021-09-27,05001,2021,39,12,0.0,5,True,0.4166666666666667,0.0,0.0,0.5833333333333334
2021-10-04,05001,2021,40,8,0.0,10,True,0.625,0.0,0.0,0.375
2021-10-11,05001,2021,41,13,0.0,8,True,0.7692307692307693,0.0,0.07692307692307693,0.15384615384615385
2021-10-18,05001,2021,42,6,0.0,8,True,0.3333333333333333,0.0,0.0,0.6666666666666666
2021-10-25,05001,2021,43,10,0.0,8,True,0.8,0.0,0.1,0.1
2021-11-01,05001,2021,44,12,0.0,10,True,0.6666666666666666,0.0,0.08333333333333333,0.25
2021-11-08,05001,2021,45,10,0.0,9,True,0.6,0.0,0.1,0.3
2021-11-15,05001,2021,46,9,0.0,7,True,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333
2021-11-22,05001,2021,47,7,0.0,12,True,0.8571428571428571,0.0,0.14285714285714285,0.0
2021-11-29,05001,2021,48,10,0.0,11,True,0.7,0.0,0.0,0.3
2021-12-06,05001,2021,49,6,0.0,9,True,0.3333333333333333,0.0,0.16666666666666666,0.5
2021-12-13,05001,2021,50,13,0.0,9,True,0.46153846153846156,0.0,0.07692307692307693,0.46153846153846156
2021-12-20,05001,2021,51,12,0.0,8,True,0.5833333333333334,0.0,0.0,0.4166666666666667
2021-12-27,05001,2021,52,17,0.0,6,True,0.7647058823529411,0.0,0.0,0.23529411764705882
2022-01-03,05001,2022,1,12,0.0,7,False,0.25,0.0,0.25,0.5
2022-01-10,05001,2022,2,8,0.0,6,False,0.5,0.0,0.25,0.25
2022-01-17,05001,2022,3,7,0.0,9,False,0.7142857142857143,0.0,0.0,0.2857142857142857
2022-01-24,05001,2022,4,4,0.0,6,False,0.5,0.0,0.25,0.25
2022-02-07,05001,2022,6,5,0.0,4,False,0.8,0.0,0.0,0.2
2022-02-14,05001,2022,7,3,0.0,6,False,0.3333333333333333,0.0,0.0,0.6666666666666666
2022-02-21,05001,2022,8,7,0.0,5,False,0.5714285714285714,0.0,0.0,0.42857142857142855
2022-02-28,05001,2022,9,6,0.0,9,False,0.16666666666666666,0.0,0.0,0.8333333333333334
2022-03-07,05001,2022,10,4,0.0,10,False,0.75,0.0,0.0,0.25
2022-03-14,05001,2022,11,4,0.0,7,False,0.25,0.0,0.0,0.75
2022-03-14,05088,2022,11,1,0.0,5,False,0.0,0.0,0.0,1.0
2022-03-21,05001,2022,12,5,0.0,7,False,0.2,0.0,0.0,0.8
2022-03-28,05001,2022,13,5,0.0,6,False,0.4,0.0,0.4,0.2
2022-03-28,05088,2022,13,1,0.0,14,False,1.0,0.0,0.0,0.0
2022-04-04,05001,2022,14,5,0.0,5,False,0.8,0.0,0.0,0.2
2022-04-04,05088,2022,14,1,0.0,7,False,0.0,0.0,1.0,0.0
2022-04-04,05129,2022,14,1,0.0,5,False,0.0,0.0,0.0,1.0
2022-04-11,05001,2022,15,5,0.0,5,False,0.8,0.0,0.0,0.2
2022-04-11,05088,2022,15,1,0.0,9,False,1.0,0.0,0.0,0.0
2022-04-11,05360,2022,15,1,0.0,8,False,1.0,0.0,0.0,0.0
2022-04-18,05001,2022,16,3,0.0,4,False,0.6666666666666666,0.0,0.0,0.3333333333333333
2022-04-18,05030,2022,16,1,0.0,5,False,0.0,0.0,1.0,0.0
2022-04-18,05088,2022,16,1,0.0,3,False,0.0,0.0,0.0,1.0
2022-04-18,05360,2022,16,1,0.0,1,False,0.0,0.0,0.0,1.0
2022-04-25,05001,2022,17,2,0.0,7,False,1.0,0.0,0.0,0.0
2022-04-25,05044,2022,17,1,0.0,3,False,0.0,0.0,0.0,1.0
2022-04-25,05045,2022,17,1,0.0,4,False,0.0,0.0,0.0,1.0
2022-04-25,05209,2022,17,1,0.0,7,False,0.0,0.0,0.0,1.0
2022-04-25,05250,2022,17,1,0.0,5,False,0.0,0.0,0.0,1.0
2022-04-25,05667,2022,17,1,0.0,4,False,1.0,0.0,0.0,0.0
2022-05-02,05001,2022,18,8,0.0,5,False,0.375,0.0,0.125,0.5
2022-05-02,05088,2022,18,1,0.0,4,False,0.0,0.0,0.0,1.0
2022-05-02,05440,2022,18,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-05-02,05480,2022,18,1,0.0,7,False,0.0,0.0,0.0,1.0
2022-05-09,05001,2022,19,9,0.0,5,False,0.4444444444444444,0.0,0.3333333333333333,0.2222222222222222
2022-05-09,05088,2022,19,1,0.0,7,False,1.0,0.0,0.0,0.0
2022-05-09,05631,2022,19,1,0.0,5,False,1.0,0.0,0.0,0.0
2022-05-16,05001,2022,20,7,0.0,4,False,0.8571428571428571,0.0,0.0,0.14285714285714285
2022-05-16,05088,2022,20,2,0.0,5,False,1.0,0.0,0.0,0.0
2022-05-16,05837,2022,20,1,0.0,6,False,0.0,0.0,0.0,1.0
2022-05-23,05001,2022,21,9,0.0,6,False,0.6666666666666666,0.0,0.1111111111111111,0.2222222222222222
2022-05-23,05040,2022,21,1,0.0,7,False,0.0,0.0,0.0,1.0
