codigo_dane,anio,poblacion_total
05030,2028,33510.0
05031,2028,29984.0
05034,2028,45526.0
05036,2028,6293.0
05038,2028,12655.0
05040,2028,21878.0
05042,2028,29159.0
05044,2028,7800.0
05045,2028,127169.0
05051,2028,32373.0
05055,2028,8333.0
05059,2028,5260.0
05079,2028,65941.0
05086,2028,6077.0
05088,2028,622498.0
05091,2028,10712.0
05093,2028,17212.0
05101,2028,27996.0
05107,2028,7754.0
05113,2028,11424.0
05120,2028,28631.0
05125,2028,9212.0
05129,2028,90759.0
05134,2028,10152.0
05138,2028,15093.0
05142,2028,4427.0
05145,2028,4322.0
05147,2028,51969.0
05148,2028,72908.0
05150,2028,3942.0
05154,2028,94095.0
05172,2028,56492.0
05190,2028,10238.0
05197,2028,16075.0
05206,2028,5156.0
05209,2028,22038.0
05212,2028,94352.0
05234,2028,25166.0
05237,2028,19983.0
05240,2028,12458.0
05250,2028,57341.0
05264,2028,13203.0
05266,2028,275656.0
05282,2028,26693.0
05284,2028,21837.0
05306,2028,6653.0
05308,2028,63505.0
05310,2028,10526.0
05313,2028,10536.0
05315,2028,7042.0
05318,2028,67913.0
05321,2028,10137.0
05347,2028,4785.0
05353,2028,6057.0
05360,2028,309763.0
05361,2028,29862.0
05364,2028,15661.0
05368,2028,14509.0
05376,2028,76525.0
05380,2028,85886.0
05390,2028,8886.0
05400,2028,24994.0
05411,2028,10954.0
05425,2028,8966.0
05440,2028,77751.0
05467,2028,6318.0
05475,2028,6257.0
05480,2028,13582.0
05483,2028,11169.0
05490,2028,41896.0
05495,2028,30651.0
05501,2028,3484.0
05541,2028,24666.0
05543,2028,8928.0
05576,2028,9109.0
05579,2028,39120.0
05585,2028,15802.0
05591,2028,20555.0
05604,2028,34572.0
05607,2028,28363.0
05615,2028,160209.0
05628,2028,10057.0
05631,2028,114226.0
05642,2028,18845.0
05647,2028,7317.0
05649,2028,16955.0
05652,2028,6138.0
05656,2028,19484.0
05658,2028,4157.0
05659,2028,19616.0
05660,2028,14921.0
05664,2028,22162.0
05665,2028,32619.0
05667,2028,17910.0
05670,2028,25416.0
05674,2028,25362.0
05679,2028,30179.0
05686,2028,41550.0
05690,2028,13644.0
05697,2028,41555.0
05736,2028,39882.0
05756,2028,35251.0
05761,2028,16876.0
05789,2028,16564.0
05790,2028,30008.0
05792,2028,6653.0
05809,2028,11692.0
05819,2028,4648.0
05837,2028,130161.0
05842,2028,7581.0
05847,2028,32457.0
05854,2028,15221.0
05856,2028,6721.0
05858,2028,12233.0
05861,2028,12596.0
05873,2028,12177.0
05885,2028,7668.0
05887,2028,41775.0
05890,2028,25598.0
05893,2028,23157.0
05895,2028,27400.0
05001,2029,2515817.0
05002,2029,20990.0
05004,2029,2785.0
05021,2029,5569.0
05030,2029,33686.0
05031,2029,30255.0
05034,2029,45545.0
05036,2029,6322.0
05038,2029,12723.0
05040,2029,22148.0
05042,2029,29406.0
05044,2029,7842.0
05045,2029,127849.0
05051,2029,32557.0
05055,2029,8365.0
05059,2029,5242.0
05079,2029,66737.0
05086,2029,6049.0
05088,2029,628660.0
05091,2029,10696.0
05093,2029,17258.0
05101,2029,28104.0
05107,2029,7677.0
05113,2029,11545.0
05120,2029,28447.0
05125,2029,9215.0
05129,2029,91264.0
05134,2029,10180.0
05138,2029,14959.0
05142,2029,4379.0
05145,2029,4267.0
05147,2029,52310.0
05148,2029,73891.0
05150,2029,3922.0
05154,2029,94127.0
05172,2029,56458.0
05190,2029,10310.0
05197,2029,16065.0
05206,2029,5173.0
05209,2029,21959.0
05212,2029,95479.0
05234,2029,25269.0
05237,2029,20046.0
05240,2029,12381.0
05250,2029,57659.0
05264,2029,13332.0
05266,2029,279242.0
05282,2029,26779.0
05284,2029,21818.0
05306,2029,6706.0
05308,2029,64139.0
05310,2029,10559.0
05313,2029,10521.0
05315,2029,7058.0
05318,2029,68709.0
05321,2029,10283.0
05347,2029,4699.0
05353,2029,6104.0
05360,2029,311325.0
05361,2029,29945.0
05364,2029,15727.0
05368,2029,14551.0
05376,2029,77563.0
05380,2029,86707.0
05390,2029,8951.0
05400,2029,25284.0
05411,2029,10941.0
05425,2029,8987.0
05440,2029,78794.0
05467,2029,6238.0
05475,2029,6383.0
05480,2029,13495.0
05483,2029,11184.0
05490,2029,41670.0
05495,2029,31057.0
05501,2029,3503.0
05541,2029,24871.0
05543,2029,8949.0
05576,2029,9104.0
05579,2029,39087.0
05585,2029,15850.0
05591,2029,20632.0
05604,2029,35045.0
05607,2029,28707.0
05615,2029,162034.0
05628,2029,10107.0
05631,2029,116564.0
05642,2029,18790.0
05647,2029,7294.0
05649,2029,16945.0
05652,2029,6148.0
05656,2029,19856.0
05658,2029,4189.0
05659,2029,19467.0
05660,2029,15095.0
05664,2029,22089.0
05665,2029,32650.0
05667,2029,18079.0
05670,2029,25644.0
05674,2029,25523.0
05679,2029,30387.0
05686,2029,41931.0
05690,2029,13654.0
05697,2029,42048.0
05736,2029,40049.0
05756,2029,34971.0
05761,2029,16980.0
05789,2029,16503.0
05790,2029,30204.0
05792,2029,6710.0
05809,2029,11746.0
05819,2029,4599.0
05837,2029,129986.0
05842,2029,7588.0
05847,2029,32617.0
05854,2029,15296.0
05856,2029,6725.0
05858,2029,12270.0
05861,2029,12653.0
05873,2029,12399.0
05885,2029,7635.0
05887,2029,41701.0
05890,2029,25750.0
05893,2029,23524.0
05895,2029,27599.0
05001,2030,2510536.0
05002,2030,20949.0
05004,2030,2760.0
05021,2030,5646.0
05030,2030,33870.0
05031,2030,30504.0
05034,2030,45543.0
05036,2030,6314.0
05038,2030,12748.0
05040,2030,22422.0
05042,2030,29633.0
05044,2030,7841.0
05045,2030,128467.0
05051,2030,32729.0
05055,2030,8398.0
05059,2030,5223.0
05079,2030,67538.0
05086,2030,6025.0
05088,2030,634516.0
05091,2030,10656.0
05093,2030,17337.0
05101,2030,28233.0
05107,2030,7610.0
05113,2030,11661.0
05120,2030,28245.0
05125,2030,9236.0
05129,2030,91739.0
05134,2030,10219.0
05138,2030,14786.0
05142,2030,4369.0
05145,2030,4205.0
05147,2030,52585.0
05148,2030,74849.0
05150,2030,3892.0
05154,2030,94060.0
05172,2030,56374.0
05190,2030,10343.0
05197,2030,16035.0
05206,2030,5172.0
05209,2030,21894.0
05212,2030,96568.0
05234,2030,25352.0
05237,2030,20094.0
05240,2030,12316.0
05250,2030,57960.0
05264,2030,13470.0
05266,2030,282790.0
05282,2030,26824.0
05284,2030,21827.0
05306,2030,6765.0
05308,2030,64777.0
05310,2030,10619.0
05313,2030,10517.0
05315,2030,7065.0
05318,2030,69425.0
05321,2030,10419.0
05347,2030,4595.0
05353,2030,6152.0
05360,2030,312805.0
05361,2030,29992.0
05364,2030,15791.0
05368,2030,14576.0
05376,2030,78583.0
05380,2030,87503.0
05390,2030,9063.0
05400,2030,25578.0
05411,2030,10932.0
05425,2030,9008.0
05440,2030,79802.0
05467,2030,6166.0
05475,2030,6486.0
05480,2030,13411.0
05483,2030,11228.0
05490,2030,41433.0
05495,2030,31436.0
05501,2030,3511.0
05541,2030,25125.0
05543,2030,8993.0
05576,2030,9129.0
05579,2030,39047.0
05585,2030,15896.0
05591,2030,20714.0
05604,2030,35538.0
05607,2030,29029.0
05615,2030,163772.0
05628,2030,10135.0
05631,2030,118837.0
05642,2030,18726.0
05647,2030,7253.0
05649,2030,16932.0
05652,2030,6195.0
05656,2030,20209.0
05658,2030,4242.0
05659,2030,19338.0
05660,2030,15227.0
05664,2030,22026.0
05665,2030,32650.0
05667,2030,18225.0
05670,2030,25890.0
05674,2030,25682.0
05679,2030,30580.0
05686,2030,42326.0
05690,2030,13690.0
05697,2030,42490.0
05736,2030,40210.0
05756,2030,34680.0
05761,2030,17071.0
05789,2030,16458.0
05790,2030,30407.0
05792,2030,6707.0
05809,2030,11779.0
05819,2030,4541.0
05837,2030,129757.0
05842,2030,7619.0
05847,2030,32738.0
05854,2030,15340.0
05856,2030,6712.0
05858,2030,12257.0
05861,2030,12699.0
05873,2030,12585.0
05885,2030,7599.0
05887,2030,41645.0
05890,2030,25873.0
05893,2030,23853.0
05895,2030,27763.0
05001,2031,2504515.0
05002,2031,20863.0
05004,2031,2753.0
05021,2031,5720.0
05030,2031,34025.0
05031,2031,30759.0
05034,2031,45513.0
05036,2031,6346.0
05038,2031,12771.0
05040,2031,22685.0
05042,2031,29859.0
05044,2031,7855.0
05045,2031,129129.0
05051,2031,32894.0
05055,2031,8431.0
05059,2031,5204.0
05079,2031,68290.0
05086,2031,5964.0
05088,2031,640097.0
05091,2031,10611.0
05093,2031,17356.0
05101,2031,28339.0
05107,2031,7512.0
05113,2031,11750.0
05120,2031,28051.0
05125,2031,9246.0
05129,2031,92190.0
05134,2031,10221.0
05138,2031,14649.0
05142,2031,4316.0
05145,2031,4124.0
05147,2031,52920.0
05148,2031,75766.0
05150,2031,3904.0
05154,2031,93949.0
05172,2031,56317.0
05190,2031,10403.0
05197,2031,15999.0
05206,2031,5183.0
05209,2031,21790.0
05212,2031,97640.0
05234,2031,25420.0
05237,2031,20154.0
05240,2031,12210.0
05250,2031,58230.0
05264,2031,13582.0
05266,2031,286304.0
05282,2031,26850.0
05284,2031,21796.0
05306,2031,6824.0
05308,2031,65418.0
05310,2031,10645.0
05313,2031,10508.0
05315,2031,7043.0
05318,2031,70112.0
05321,2031,10555.0
05347,2031,4518.0
05353,2031,6183.0
05360,2031,314158.0
05361,2031,30021.0
05364,2031,15867.0
05368,2031,14605.0
05376,2031,79549.0
05380,2031,88266.0
05390,2031,9145.0
05400,2031,25867.0
05411,2031,10934.0
05425,2031,9020.0
05440,2031,80763.0
05467,2031,6078.0
05475,2031,6600.0
05480,2031,13339.0
05483,2031,11265.0
05490,2031,41178.0
05495,2031,31795.0
05501,2031,3499.0
05541,2031,25321.0
05543,2031,8995.0
05576,2031,9117.0
05579,2031,39008.0
05585,2031,15949.0
05591,2031,20766.0
05604,2031,36007.0
05607,2031,29331.0
05615,2031,165434.0
05628,2031,10188.0
05631,2031,121007.0
05642,2031,18654.0
05647,2031,7216.0
05649,2031,16903.0
05652,2031,6193.0
05656,2031,20566.0
05658,2031,4292.0
05659,2031,19216.0
05660,2031,15368.0
05664,2031,21939.0
05665,2031,32644.0
05667,2031,18388.0
05670,2031,26092.0
05674,2031,25816.0
05679,2031,30775.0
05686,2031,42705.0
05690,2031,13696.0
05697,2031,42962.0
05736,2031,40369.0
05756,2031,34383.0
05761,2031,17182.0
05789,2031,16390.0
05790,2031,30570.0
05792,2031,6749.0
05809,2031,11829.0
05819,2031,4480.0
05837,2031,129445.0
05842,2031,7644.0
05847,2031,32862.0
05854,2031,15370.0
05856,2031,6705.0
05858,2031,12275.0
05861,2031,12734.0
05873,2031,12773.0
05885,2031,7580.0
05887,2031,41559.0
05890,2031,26000.0
05893,2031,24212.0
05895,2031,27936.0
05001,2032,2497704.0
05002,2032,20783.0
05004,2032,2753.0
05021,2032,5781.0
05030,2032,34162.0
05031,2032,30980.0
05034,2032,45471.0
05036,2032,6352.0
05038,2032,12801.0
05040,2032,22954.0
05042,2032,30073.0
05044,2032,7861.0
05045,2032,129762.0
05051,2032,33054.0
05055,2032,8439.0
05059,2032,5153.0
05079,2032,69033.0
05086,2032,5917.0
05088,2032,645323.0
05091,2032,10564.0
05093,2032,17404.0
05101,2032,28444.0
05107,2032,7441.0
05113,2032,11824.0
05120,2032,27828.0
05125,2032,9257.0
05129,2032,92603.0
05134,2032,10263.0
05138,2032,14463.0
05142,2032,4304.0
05145,2032,4073.0
05147,2032,53202.0
05148,2032,76623.0
05150,2032,3895.0
05154,2032,93807.0
05172,2032,56253.0
05190,2032,10456.0
05197,2032,15959.0
05206,2032,5183.0
05209,2032,21683.0
05212,2032,98721.0
05234,2032,25484.0
05237,2032,20195.0
05240,2032,12112.0
05250,2032,58445.0
05264,2032,13715.0
05266,2032,289772.0
05282,2032,26863.0
05284,2032,21751.0
05306,2032,6883.0
05308,2032,66013.0
05310,2032,10672.0
05313,2032,10499.0
05315,2032,7055.0
05318,2032,70714.0
05321,2032,10666.0
05347,2032,4439.0
05353,2032,6234.0
05360,2032,315491.0
05361,2032,30040.0
05364,2032,15898.0
05368,2032,14625.0
05376,2032,80537.0
05380,2032,88989.0
05390,2032,9217.0
05400,2032,26148.0
05411,2032,10924.0
05425,2032,9029.0
05440,2032,81697.0
05467,2032,6008.0
05475,2032,6703.0
05480,2032,13251.0
05483,2032,11288.0
05490,2032,40915.0
05495,2032,32153.0
05501,2032,3510.0
05541,2032,25520.0
05543,2032,9006.0
05576,2032,9118.0
05579,2032,38966.0
05585,2032,15976.0
05591,2032,20825.0
05604,2032,36456.0
05607,2032,29617.0
05615,2032,167011.0
05628,2032,10205.0
05631,2032,123071.0
05642,2032,18564.0
05647,2032,7193.0
05649,2032,16848.0
05652,2032,6233.0
05656,2032,20935.0
05658,2032,4328.0
05659,2032,19067.0
05660,2032,15517.0
05664,2032,21844.0
05665,2032,32626.0
05667,2032,18525.0
05670,2032,26315.0
05674,2032,25946.0
05679,2032,30976.0
05686,2032,43076.0
05690,2032,13690.0
05697,2032,43384.0
05736,2032,40545.0
05756,2032,34085.0
05761,2032,17247.0
05789,2032,16305.0
05790,2032,30733.0
05792,2032,6763.0
05809,2032,11862.0
05819,2032,4385.0
05837,2032,129056.0
05842,2032,7653.0
05847,2032,32946.0
05854,2032,15379.0
05856,2032,6693.0
05858,2032,12289.0
05861,2032,12770.0
05873,2032,12961.0
05885,2032,7532.0
05887,2032,41483.0
05890,2032,26134.0
05893,2032,24557.0
05895,2032,28088.0
05001,2033,2490104.0
05002,2033,20694.0
05004,2033,2738.0
05021,2033,5838.0
05030,2033,34288.0
05031,2033,31199.0
05034,2033,45408.0
05036,2033,6378.0
05038,2033,12804.0
05040,2033,23176.0
05042,2033,30281.0
05044,2033,7864.0
05045,2033,130411.0
05051,2033,33196.0
05055,2033,8474.0
05059,2033,5129.0
05079,2033,69760.0
05086,2033,5873.0
05088,2033,650254.0
05091,2033,10509.0
05093,2033,17415.0
05101,2033,28534.0
05107,2033,7337.0
05113,2033,11911.0
05120,2033,27605.0
05125,2033,9259.0
05129,2033,92979.0
05134,2033,10264.0
05138,2033,14330.0
05142,2033,4264.0
05145,2033,3993.0
05147,2033,53497.0
05148,2033,77438.0
05150,2033,3886.0
05154,2033,93605.0
05172,2033,56212.0
05190,2033,10505.0
05197,2033,15904.0
05206,2033,5192.0
05209,2033,21570.0
05212,2033,99773.0
05234,2033,25531.0
05237,2033,20214.0
05240,2033,12020.0
05250,2033,58679.0
05264,2033,13808.0
05266,2033,293213.0
05282,2033,26858.0
05284,2033,21697.0
05306,2033,6922.0
05308,2033,66599.0
05310,2033,10718.0
05313,2033,10486.0
05315,2033,7041.0
05318,2033,71267.0
05321,2033,10769.0
05347,2033,4354.0
05353,2033,6272.0
05360,2033,316683.0
05361,2033,30051.0
05364,2033,15946.0
05368,2033,14646.0
05376,2033,81450.0
05380,2033,89662.0
05390,2033,9317.0
05400,2033,26450.0
05411,2033,10913.0
05425,2033,9040.0
05440,2033,82593.0
05467,2033,5904.0
05475,2033,6803.0
05480,2033,13165.0
05483,2033,11290.0
05490,2033,40658.0
05495,2033,32505.0
05501,2033,3503.0
05541,2033,25715.0
05543,2033,9014.0
05576,2033,9119.0
05579,2033,38923.0
05585,2033,16006.0
05591,2033,20867.0
05604,2033,36903.0
05607,2033,29890.0
05615,2033,168496.0
05628,2033,10232.0
05631,2033,125035.0
05642,2033,18483.0
05647,2033,7128.0
05649,2033,16829.0
05652,2033,6234.0
05656,2033,21287.0
05658,2033,4363.0
05659,2033,18893.0
05660,2033,15662.0
05664,2033,21747.0
05665,2033,32570.0
05667,2033,18657.0
05670,2033,26531.0
05674,2033,26038.0
05679,2033,31129.0
05686,2033,43423.0
05690,2033,13664.0
05697,2033,43800.0
05736,2033,40700.0
05756,2033,33745.0
05761,2033,17329.0
05789,2033,16223.0
05790,2033,30909.0
05792,2033,6780.0
05809,2033,11879.0
05819,2033,4320.0
05837,2033,128627.0
05842,2033,7666.0
05847,2033,33051.0
05854,2033,15397.0
05856,2033,6672.0
05858,2033,12309.0
05861,2033,12798.0
05873,2033,13123.0
05885,2033,7493.0
05887,2033,41378.0
05890,2033,26190.0
05893,2033,24894.0
05895,2033,28204.0
05001,2034,2481654.0
05002,2034,20577.0
05004,2034,2717.0
05021,2034,5913.0
05030,2034,34421.0
05031,2034,31379.0
05034,2034,45330.0
05036,2034,6393.0
05038,2034,12808.0
05040,2034,23420.0
05042,2034,30466.0
05044,2034,7879.0
05045,2034,131022.0
05051,2034,33301.0
05055,2034,8486.0
05059,2034,5082.0
05079,2034,70485.0
05086,2034,5842.0
05088,2034,654838.0
05091,2034,10475.0
05093,2034,17413.0
05101,2034,28619.0
05107,2034,7242.0
05113,2034,11961.0
05120,2034,27362.0
05125,2034,9258.0
05129,2034,93351.0
05134,2034,10275.0
05138,2034,14142.0
05142,2034,4218.0
05145,2034,3935.0
05147,2034,53772.0
05148,2034,78211.0
05150,2034,3853.0
05154,2034,93357.0
05172,2034,56164.0
05190,2034,10565.0
05197,2034,15849.0
05206,2034,5175.0
05209,2034,21449.0
05212,2034,100785.0
05234,2034,25553.0
05237,2034,20258.0
05240,2034,11904.0
05250,2034,58861.0
05264,2034,13893.0
05266,2034,296598.0
05282,2034,26868.0
05284,2034,21678.0
05306,2034,6971.0
05308,2034,67146.0
05310,2034,10737.0
05313,2034,10469.0
05315,2034,7019.0
05318,2034,71769.0
05321,2034,10890.0
05347,2034,4246.0
05353,2034,6324.0
05360,2034,317787.0
05361,2034,30040.0
05364,2034,15995.0
05368,2034,14663.0
05376,2034,82371.0
05380,2034,90309.0
05390,2034,9396.0
05400,2034,26712.0
05411,2034,10875.0
05425,2034,9050.0
05440,2034,83427.0
05467,2034,5829.0
05475,2034,6911.0
05480,2034,13095.0
05483,2034,11308.0
05490,2034,40365.0
05495,2034,32841.0
05501,2034,3482.0
05541,2034,25879.0
05543,2034,9031.0
05576,2034,9106.0
05579,2034,38880.0
05585,2034,16018.0
05591,2034,20878.0
05604,2034,37342.0
05607,2034,30149.0
05615,2034,169892.0
05628,2034,10245.0
05631,2034,126900.0
05642,2034,18381.0
05647,2034,7092.0
05649,2034,16770.0
05652,2034,6252.0
05656,2034,21627.0
05658,2034,4409.0
05659,2034,18746.0
05660,2034,15802.0
05664,2034,21656.0
05665,2034,32517.0
05667,2034,18793.0
05670,2034,26702.0
05674,2034,26119.0
05679,2034,31259.0
05686,2034,43777.0
05690,2034,13659.0
05697,2034,44192.0
05736,2034,40846.0
05756,2034,33424.0
05761,2034,17398.0
05789,2034,16123.0
05790,2034,31037.0
05792,2034,6792.0
05809,2034,11911.0
05819,2034,4267.0
05837,2034,128134.0
05842,2034,7670.0
05847,2034,33136.0
05854,2034,15407.0
05856,2034,6658.0
05858,2034,12301.0
05861,2034,12823.0
05873,2034,13281.0
05885,2034,7428.0
05887,2034,41276.0
05890,2034,26292.0
05893,2034,25227.0
05895,2034,28336.0
05001,2035,2472359.0
05002,2035,20465.0
05004,2035,2690.0
05021,2035,5984.0
05030,2035,34512.0
05031,2035,31566.0
05034,2035,45225.0
05036,2035,6402.0
05038,2035,12808.0
05040,2035,23664.0
05042,2035,30684.0
05044,2035,7871.0
05045,2035,131636.0
05051,2035,33417.0
05055,2035,8515.0
05059,2035,5064.0
05079,2035,71146.0
05086,2035,5778.0
05088,2035,659094.0
05091,2035,10409.0
05093,2035,17416.0
05101,2035,28708.0
05107,2035,7153.0
05113,2035,12026.0
05120,2035,27119.0
05125,2035,9222.0
05129,2035,93693.0
05134,2035,10274.0
05138,2035,13983.0
05142,2035,4190.0
05145,2035,3872.0
05147,2035,54037.0
05148,2035,78913.0
05150,2035,3850.0
05154,2035,93081.0
05172,2035,56124.0
05190,2035,10619.0
05197,2035,15787.0
05206,2035,5167.0
05209,2035,21298.0
05212,2035,101761.0
05234,2035,25589.0
05237,2035,20289.0
05240,2035,11793.0
05250,2035,59023.0
05264,2035,13987.0
05266,2035,299940.0
05282,2035,26849.0
05284,2035,21600.0
05306,2035,7014.0
05308,2035,67702.0
05310,2035,10755.0
05313,2035,10446.0
05315,2035,7013.0
05318,2035,72204.0
05321,2035,10981.0
05347,2035,4180.0
05353,2035,6353.0
05360,2035,318808.0
05361,2035,29994.0
05364,2035,16018.0
05368,2035,14660.0
05376,2035,83269.0
05380,2035,90880.0
05390,2035,9468.0
05400,2035,26979.0
05411,2035,10845.0
05425,2035,9048.0
05440,2035,84235.0
05467,2035,5729.0
05475,2035,7005.0
05480,2035,13016.0
05483,2035,11303.0
05490,2035,40116.0
05495,2035,33152.0
05501,2035,3488.0
05541,2035,26049.0
05543,2035,9034.0
05576,2035,9094.0
05579,2035,38805.0
05585,2035,16010.0
05591,2035,20882.0
05604,2035,37779.0
05607,2035,30364.0
05615,2035,171187.0
05628,2035,10250.0
05631,2035,128657.0
05642,2035,18263.0
05647,2035,7049.0
05649,2035,16703.0
05652,2035,6248.0
05656,2035,21977.0
05658,2035,4445.0
05659,2035,18588.0
05660,2035,15934.0
05664,2035,21550.0
05665,2035,32451.0
05667,2035,18897.0
05670,2035,26874.0
05674,2035,26200.0
05679,2035,31416.0
05686,2035,44132.0
05690,2035,13626.0
05697,2035,44564.0
05736,2035,40992.0
05756,2035,33076.0
05761,2035,17462.0
05789,2035,16028.0
05790,2035,31168.0
05792,2035,6821.0
05809,2035,11925.0
05819,2035,4195.0
05837,2035,127610.0
05842,2035,7674.0
05847,2035,33207.0
05854,2035,15404.0
05856,2035,6652.0
05858,2035,12304.0
05861,2035,12843.0
05873,2035,13408.0
05885,2035,7382.0
05887,2035,41170.0
05890,2035,26346.0
05893,2035,25550.0
05895,2035,28465.0
05001,2036,2462190.0
05002,2036,20339.0
05004,2036,2678.0
05021,2036,6033.0
05030,2036,34622.0
05031,2036,31742.0
05034,2036,45117.0
05036,2036,6386.0
05038,2036,12778.0
05040,2036,23868.0
05042,2036,30875.0
05044,2036,7850.0
05045,2036,132206.0
05051,2036,33529.0
05055,2036,8524.0
05059,2036,5035.0
05079,2036,71811.0
05086,2036,5722.0
05088,2036,663017.0
05091,2036,10352.0
05093,2036,17420.0
05101,2036,28777.0
05107,2036,7060.0
05113,2036,12061.0
05120,2036,26849.0
05125,2036,9208.0
05129,2036,93982.0
05134,2036,10280.0
05138,2036,13806.0
05142,2036,4144.0
05145,2036,3809.0
05147,2036,54273.0
05148,2036,79591.0
05150,2036,3837.0
05154,2036,92747.0
05172,2036,56046.0
05190,2036,10654.0
05197,2036,15711.0
05206,2036,5174.0
05209,2036,21141.0
05212,2036,102723.0
05234,2036,25601.0
05237,2036,20306.0
05240,2036,11666.0
05250,2036,59151.0
05264,2036,14057.0
05266,2036,303184.0
05282,2036,26827.0
05284,2036,21518.0
05306,2036,7037.0
05308,2036,68196.0
05310,2036,10784.0
05313,2036,10427.0
05315,2036,6987.0
05318,2036,72592.0
05321,2036,11090.0
05347,2036,4093.0
05353,2036,6382.0
05360,2036,319714.0
05361,2036,29971.0
05364,2036,16053.0
05368,2036,14672.0
05376,2036,84104.0
05380,2036,91427.0
05390,2036,9551.0
05400,2036,27255.0
05411,2036,10813.0
05425,2036,9031.0
05440,2036,84988.0
05467,2036,5646.0
05475,2036,7116.0
05480,2036,12939.0
05483,2036,11314.0
05490,2036,39825.0
05495,2036,33482.0
05501,2036,3461.0
05541,2036,26175.0
05543,2036,9024.0
05576,2036,9055.0
05579,2036,38748.0
05585,2036,16019.0
05591,2036,20882.0
05604,2036,38196.0
05607,2036,30599.0
05615,2036,172428.0
05628,2036,10248.0
05631,2036,130334.0
05642,2036,18162.0
05647,2036,6982.0
05649,2036,16642.0
05652,2036,6254.0
05656,2036,22315.0
05658,2036,4477.0
05659,2036,18418.0
05660,2036,16083.0
05664,2036,21442.0
05665,2036,32376.0
05667,2036,19017.0
05670,2036,27052.0
05674,2036,26255.0
05679,2036,31544.0
05686,2036,44431.0
05690,2036,13601.0
05697,2036,44934.0
05736,2036,41134.0
05756,2036,32746.0
05761,2036,17512.0
05789,2036,15952.0
05790,2036,31301.0
05792,2036,6814.0
05809,2036,11940.0
05819,2036,4120.0
05837,2036,127001.0
05842,2036,7690.0
05847,2036,33272.0
05854,2036,15417.0
05856,2036,6638.0
05858,2036,12298.0
05861,2036,12872.0
05873,2036,13546.0
05885,2036,7344.0
05887,2036,41055.0
05890,2036,26394.0
05893,2036,25873.0
05895,2036,28575.0
05001,2037,2451127.0
05002,2037,20216.0
05004,2037,2647.0
05021,2037,6095.0
05030,2037,34705.0
05031,2037,31890.0
05034,2037,45002.0
05036,2037,6397.0
05038,2037,12765.0
05040,2037,24080.0
05042,2037,31052.0
05044,2037,7853.0
05045,2037,132774.0
05051,2037,33607.0
05055,2037,8519.0
05059,2037,4983.0
05079,2037,72421.0
05086,2037,5660.0
05088,2037,666606.0
05091,2037,10272.0
05093,2037,17403.0
05101,2037,28837.0
05107,2037,6951.0
05113,2037,12093.0
05120,2037,26607.0
05125,2037,9190.0
05129,2037,94245.0
05134,2037,10267.0
05138,2037,13591.0
05142,2037,4124.0
05145,2037,3741.0
05147,2037,54535.0
05148,2037,80218.0
05150,2037,3819.0
05154,2037,92370.0
05172,2037,55996.0
05190,2037,10718.0
05197,2037,15632.0
05206,2037,5148.0
05209,2037,20989.0
05212,2037,103641.0
05234,2037,25613.0
05237,2037,20305.0
05240,2037,11542.0
05250,2037,59271.0
05264,2037,14150.0
05266,2037,306366.0
05282,2037,26763.0
05284,2037,21450.0
05306,2037,7072.0
05308,2037,68696.0
05310,2037,10812.0
05313,2037,10398.0
05315,2037,6974.0
05318,2037,72939.0
05321,2037,11179.0
05347,2037,4006.0
05353,2037,6429.0
05360,2037,320518.0
05361,2037,29886.0
05364,2037,16077.0
05368,2037,14671.0
05376,2037,84918.0
05380,2037,91920.0
05390,2037,9638.0
05400,2037,27524.0
05411,2037,10773.0
05425,2037,9013.0
05440,2037,85711.0
05467,2037,5547.0
05475,2037,7218.0
05480,2037,12855.0
05483,2037,11312.0
05490,2037,39529.0
05495,2037,33784.0
05501,2037,3457.0
05541,2037,26310.0
05543,2037,9031.0
05576,2037,9035.0
05579,2037,38683.0
05585,2037,16016.0
05591,2037,20874.0
05604,2037,38592.0
05607,2037,30790.0
05615,2037,173577.0
05628,2037,10267.0
05631,2037,131885.0
05642,2037,18052.0
05647,2037,6927.0
05649,2037,16588.0
05652,2037,6255.0
05656,2037,22659.0
05658,2037,4511.0
05659,2037,18270.0
05660,2037,16217.0
05664,2037,21317.0
05665,2037,32278.0
05667,2037,19130.0
05670,2037,27188.0
05674,2037,26314.0
05679,2037,31661.0
05686,2037,44765.0
05690,2037,13553.0
05697,2037,45246.0
05736,2037,41259.0
05756,2037,32384.0
05761,2037,17564.0
05789,2037,15828.0
05790,2037,31398.0
05792,2037,6831.0
05809,2037,11956.0
05819,2037,4051.0
05837,2037,126370.0
05842,2037,7689.0
05847,2037,33326.0
05854,2037,15383.0
05856,2037,6614.0
05858,2037,12287.0
05861,2037,12866.0
05873,2037,13655.0
05885,2037,7302.0
05887,2037,40920.0
05890,2037,26429.0
05893,2037,26176.0
05895,2037,28641.0
05001,2038,2439177.0
05002,2038,20087.0
05004,2038,2642.0
05021,2038,6169.0
05030,2038,34761.0
05031,2038,32036.0
05034,2038,44832.0
05036,2038,6393.0
05038,2038,12736.0
05040,2038,24290.0
05042,2038,31226.0
05044,2038,7814.0
05045,2038,133321.0
05051,2038,33717.0
05055,2038,8521.0
05059,2038,4937.0
05079,2038,73018.0
05086,2038,5598.0
05088,2038,669834.0
05091,2038,10207.0
05093,2038,17379.0
05101,2038,28886.0
05107,2038,6867.0
05113,2038,12137.0
